mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_xgboost__subsample,param_xgboost__n_estimators,param_xgboost__max_depth,param_xgboost__learning_rate,param_xgboost__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
10.853999773661295,0.37428904638913313,0.4400012493133545,0.01689662640750551,0.7,200,4,0.05,0.8,"{'xgboost__subsample': 0.7, 'xgboost__n_estimators': 200, 'xgboost__max_depth': 4, 'xgboost__learning_rate': 0.05, 'xgboost__colsample_bytree': 0.8}",0.6040132490090038,0.7620337501596884,0.7875401478893467,0.7178623823526795,0.08117414593992944,11
18.131293376286823,1.0417973366828899,0.8196661472320557,0.0636756361876228,0.7,300,10,0.01,0.7,"{'xgboost__subsample': 0.7, 'xgboost__n_estimators': 300, 'xgboost__max_depth': 10, 'xgboost__learning_rate': 0.01, 'xgboost__colsample_bytree': 0.7}",0.6280876275332311,0.7586440731464955,0.760411235088156,0.7157143119226275,0.061965622609858884,12
11.634222745895386,1.8248903689225477,0.6155487696329752,0.10108949836138693,0.8,200,8,0.05,0.8,"{'xgboost__subsample': 0.8, 'xgboost__n_estimators': 200, 'xgboost__max_depth': 8, 'xgboost__learning_rate': 0.05, 'xgboost__colsample_bytree': 0.8}",0.5936282697454546,0.7537908304063234,0.7784769382050483,0.7086320127856087,0.08194203912724704,13
11.200162967046102,1.0665638844753136,0.5045028527577718,0.0340837047965195,0.8,200,6,0.05,1.0,"{'xgboost__subsample': 0.8, 'xgboost__n_estimators': 200, 'xgboost__max_depth': 6, 'xgboost__learning_rate': 0.05, 'xgboost__colsample_bytree': 1.0}",0.6082808708154624,0.7571425507133306,0.7584062767638403,0.7079432327642111,0.07047382040060562,14
15.479570150375366,0.7079388498967853,0.6590989430745443,0.038975370256365625,1.0,300,10,0.1,1.0,"{'xgboost__subsample': 1.0, 'xgboost__n_estimators': 300, 'xgboost__max_depth': 10, 'xgboost__learning_rate': 0.1, 'xgboost__colsample_bytree': 1.0}",0.6271035429154951,0.7453327040962986,0.7489917126173549,0.7071426532097161,0.056615907472235855,15
11.916204611460367,0.6642155492605033,0.5383149782816569,0.049969994211201046,0.8,300,4,0.01,0.8,"{'xgboost__subsample': 0.8, 'xgboost__n_estimators': 300, 'xgboost__max_depth': 4, 'xgboost__learning_rate': 0.01, 'xgboost__colsample_bytree': 0.8}",0.5966406095476534,0.763697465452015,0.7397926267524612,0.7000435672507098,0.07376534450367138,16
8.671590169270834,0.25467291261341907,0.33890779813130695,0.0662719009448228,0.7,200,6,0.01,0.7,"{'xgboost__subsample': 0.7, 'xgboost__n_estimators': 200, 'xgboost__max_depth': 6, 'xgboost__learning_rate': 0.01, 'xgboost__colsample_bytree': 0.7}",0.5546290888098142,0.7649217531044894,0.7362652315000073,0.6852720244714371,0.09311634849775205,17
11.9140043258667,0.38831742210578046,0.5737931728363037,0.09067350044496277,0.7,200,6,0.01,0.8,"{'xgboost__subsample': 0.7, 'xgboost__n_estimators': 200, 'xgboost__max_depth': 6, 'xgboost__learning_rate': 0.01, 'xgboost__colsample_bytree': 0.8}",0.5599276837464183,0.7602699298491137,0.7222513630187469,0.680816325538093,0.08687884530246949,18
10.357011556625366,1.0830878151449903,0.5422806739807129,0.045077800193787695,0.8,200,6,0.01,0.8,"{'xgboost__subsample': 0.8, 'xgboost__n_estimators': 200, 'xgboost__max_depth': 6, 'xgboost__learning_rate': 0.01, 'xgboost__colsample_bytree': 0.8}",0.5473877335649676,0.7411830104189444,0.7309807715422729,0.6731838385087284,0.08904873734381044,19
11.412184556325277,0.8319203524094886,0.6842328707377116,0.09806629750656375,1.0,200,10,0.01,0.8,"{'xgboost__subsample': 1.0, 'xgboost__n_estimators': 200, 'xgboost__max_depth': 10, 'xgboost__learning_rate': 0.01, 'xgboost__colsample_bytree': 0.8}",0.5384783188207529,0.716243397861714,0.7087736372006246,0.6544984512943638,0.08209528076359061,20
